Hair Color,Eye Color,Skin Tone,Under Tone,Torso length,Body Proportion,Recommended Clothing Colors,Avoid Clothing Colors,Recommended Fitting Style,Recommended Materials,Recommended Patterns,Recommended Jewelry Metal,Recommended Shoes,Recommended Clothing Color Wheel Region
Brown,Blue,Very Dark,Warm,Balanced,Rectangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Defined Waist,Structured Cotton,Curved Lines,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Blue,Very Dark,Warm,Balanced,Inverted Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Blue,Very Dark,Warm,Balanced,Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Emphasize Top,Lightweight Cotton,Bright Tops,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Blue,Very Dark,Warm,Balanced,Oval,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Blue,Very Dark,Warm,Balanced,Trapezoid,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Balanced Fit,Soft Blends,Simple Solids,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Blue,Very Dark,Warm,Balanced,Hourglass,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Blue,Very Dark,Warm,Balanced,Apple,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Empire Waist,Drapey Fabric,Dark Solid Tops,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Blue,Very Dark,Cool,Short Torso,Rectangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Defined Waist,Structured Cotton,Curved Lines,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Short Torso,Inverted Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Short Torso,Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Emphasize Top,Lightweight Cotton,Bright Tops,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Short Torso,Oval,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Short Torso,Trapezoid,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Balanced Fit,Soft Blends,Simple Solids,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Short Torso,Hourglass,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Short Torso,Apple,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Empire Waist,Drapey Fabric,Dark Solid Tops,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Long Torso,Rectangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Defined Waist,Structured Cotton,Curved Lines,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Long Torso,Inverted Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Long Torso,Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Emphasize Top,Lightweight Cotton,Bright Tops,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Long Torso,Oval,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Long Torso,Trapezoid,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Balanced Fit,Soft Blends,Simple Solids,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Long Torso,Hourglass,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Long Torso,Apple,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Empire Waist,Drapey Fabric,Dark Solid Tops,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Balanced,Rectangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Defined Waist,Structured Cotton,Curved Lines,Silver,Any Style,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Balanced,Inverted Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Silver,Any Style,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Balanced,Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Emphasize Top,Lightweight Cotton,Bright Tops,Silver,Any Style,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Balanced,Oval,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Silver,Any Style,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Balanced,Trapezoid,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Balanced Fit,Soft Blends,Simple Solids,Silver,Any Style,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Balanced,Hourglass,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Silver,Any Style,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Cool,Balanced,Apple,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Empire Waist,Drapey Fabric,Dark Solid Tops,Silver,Any Style,"Cool colors (blue, green, violet, cool grays)"
Brown,Blue,Very Dark,Neutral,Short Torso,Rectangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Defined Waist,Structured Cotton,Curved Lines,Rose Gold,Low Heels or Flats,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Short Torso,Inverted Triangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Rose Gold,Low Heels or Flats,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Short Torso,Triangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Emphasize Top,Lightweight Cotton,Bright Tops,Rose Gold,Low Heels or Flats,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Short Torso,Oval,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Rose Gold,Low Heels or Flats,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Short Torso,Trapezoid,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Balanced Fit,Soft Blends,Simple Solids,Rose Gold,Low Heels or Flats,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Short Torso,Hourglass,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Rose Gold,Low Heels or Flats,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Short Torso,Apple,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Empire Waist,Drapey Fabric,Dark Solid Tops,Rose Gold,Low Heels or Flats,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Long Torso,Rectangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Defined Waist,Structured Cotton,Curved Lines,Rose Gold,Heels or Platforms,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Long Torso,Inverted Triangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Rose Gold,Heels or Platforms,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Long Torso,Triangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Emphasize Top,Lightweight Cotton,Bright Tops,Rose Gold,Heels or Platforms,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Long Torso,Oval,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Rose Gold,Heels or Platforms,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Long Torso,Trapezoid,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Balanced Fit,Soft Blends,Simple Solids,Rose Gold,Heels or Platforms,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Long Torso,Hourglass,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Rose Gold,Heels or Platforms,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Long Torso,Apple,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Empire Waist,Drapey Fabric,Dark Solid Tops,Rose Gold,Heels or Platforms,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Balanced,Rectangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Defined Waist,Structured Cotton,Curved Lines,Rose Gold,Any Style,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Balanced,Inverted Triangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Rose Gold,Any Style,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Balanced,Triangle,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Emphasize Top,Lightweight Cotton,Bright Tops,Rose Gold,Any Style,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Balanced,Oval,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Rose Gold,Any Style,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Balanced,Trapezoid,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Balanced Fit,Soft Blends,Simple Solids,Rose Gold,Any Style,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Balanced,Hourglass,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Rose Gold,Any Style,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Blue,Very Dark,Neutral,Balanced,Apple,"Soft Pinks, Plums, Teal, Neutral Beige","Fluorescents, Harsh Yellow",Empire Waist,Drapey Fabric,Dark Solid Tops,Rose Gold,Any Style,"Neutral-friendly zones (balanced warm/cool like teal, plum, taupe)"
Brown,Hazel,Very Fair,Warm,Short Torso,Rectangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Defined Waist,Structured Cotton,Curved Lines,Gold,Low Heels or Flats,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Short Torso,Inverted Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Gold,Low Heels or Flats,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Short Torso,Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Emphasize Top,Lightweight Cotton,Bright Tops,Gold,Low Heels or Flats,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Short Torso,Oval,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Gold,Low Heels or Flats,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Short Torso,Trapezoid,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Balanced Fit,Soft Blends,Simple Solids,Gold,Low Heels or Flats,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Short Torso,Hourglass,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Gold,Low Heels or Flats,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Short Torso,Apple,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Empire Waist,Drapey Fabric,Dark Solid Tops,Gold,Low Heels or Flats,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Long Torso,Rectangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Defined Waist,Structured Cotton,Curved Lines,Gold,Heels or Platforms,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Long Torso,Inverted Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Gold,Heels or Platforms,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Long Torso,Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Emphasize Top,Lightweight Cotton,Bright Tops,Gold,Heels or Platforms,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Long Torso,Oval,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Gold,Heels or Platforms,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Long Torso,Trapezoid,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Balanced Fit,Soft Blends,Simple Solids,Gold,Heels or Platforms,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Long Torso,Hourglass,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Gold,Heels or Platforms,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Long Torso,Apple,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Empire Waist,Drapey Fabric,Dark Solid Tops,Gold,Heels or Platforms,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Balanced,Rectangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Defined Waist,Structured Cotton,Curved Lines,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Balanced,Inverted Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Balanced,Triangle,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Emphasize Top,Lightweight Cotton,Bright Tops,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Balanced,Oval,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Balanced,Trapezoid,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Balanced Fit,Soft Blends,Simple Solids,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Balanced,Hourglass,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Warm,Balanced,Apple,"Earth Tones, Olive, Coral, Peach, Mustard, Warm Red","Cool Blue, Icy Gray, Jewel Tones",Empire Waist,Drapey Fabric,Dark Solid Tops,Gold,Any Style,"Warm colors (red, orange, yellow, warm greens)"
Brown,Hazel,Very Fair,Cool,Short Torso,Rectangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Defined Waist,Structured Cotton,Curved Lines,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Short Torso,Inverted Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Short Torso,Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Emphasize Top,Lightweight Cotton,Bright Tops,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Short Torso,Oval,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Short Torso,Trapezoid,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Balanced Fit,Soft Blends,Simple Solids,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Short Torso,Hourglass,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Short Torso,Apple,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Empire Waist,Drapey Fabric,Dark Solid Tops,Silver,Low Heels or Flats,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Long Torso,Rectangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Defined Waist,Structured Cotton,Curved Lines,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Long Torso,Inverted Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",A-Line Bottoms,Flowy Fabric,Vertical Stripes,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Long Torso,Triangle,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Emphasize Top,Lightweight Cotton,Bright Tops,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Long Torso,Oval,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Wraps and Empire,"Jersey, Knits",Diagonal Lines,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Long Torso,Trapezoid,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Balanced Fit,Soft Blends,Simple Solids,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
Brown,Hazel,Very Fair,Cool,Long Torso,Hourglass,"Jewel Tones, Icy Blue, Lavender, Silver, Emerald","Orange, Mustard, Brown",Tailored Fit,"Stretchy, Soft Fabric",Subtle Prints,Silver,Heels or Platforms,"Cool colors (blue, green, violet, cool grays)"
